,lat,lon,timestamp,amenity,tags,name
19025,49.1346168,-122.303079,2020-05-07T09:11:26.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.com/', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}",Tim Hortons
19036,49.2639716,-123.1702755,2021-03-21T05:27:50.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'JJ Bean', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19039,49.2637397,-123.1578123,2016-11-16T06:01:27.000-08:00,cafe,{'wheelchair': 'yes'},Platform 7
19042,49.2636686,-123.1485129,2010-02-18T03:59:44.000-08:00,cafe,{},Solaris Coffee
19046,49.2658614,-123.242794,2022-08-06T12:44:53.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19055,49.2811821,-123.0100664,2022-04-13T18:32:25.000-07:00,cafe,"{'addr:housenumber': '4233', 'opening_hours': 'Mo-Su 09:00-22:00', 'cuisine': 'bakery;sandwich;coffee_shop', 'loc_name': 'FDL Cafe', 'addr:street': 'Hastings Street', 'addr:postcode': 'V5C 2J5', 'addr:unit': '100B'}",Fiordilatte Gelateria & Cafe
19093,49.2509036,-123.0032704,2019-09-02T22:08:25.000-07:00,cafe,{'opening_hours': 'Mo-Th 07:30-19:00'},Gateway Deli
19094,49.3362744,-123.038732,2022-09-30T01:03:28.000-07:00,cafe,"{'opening_hours': 'Mo-Su 07:00-18:00', 'website': 'https://www.delanyscoffee.com/lynn-valley-village/', 'outdoor_seating': 'yes'}",Delany's Coffee
19110,49.2577988,-123.1009212,2019-09-13T13:57:07.000-07:00,cafe,"{'addr:housenumber': '3080', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Kind Cafe
19112,49.2633404,-123.132654,2019-09-13T13:57:07.000-07:00,cafe,"{'addr:housenumber': '1266', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",Fufú Café
19113,49.2857831,-123.1269138,2022-03-06T23:22:19.000-08:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'limited', 'toilets:wheelchair': 'no', 'addr:housenumber': '1190', 'opening_hours': 'Mo-Su 12:30-22:30', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Castella Cheesecake
19127,49.2345994,-123.0245179,2021-08-20T04:30:43.000-07:00,cafe,"{'opening_hours': 'Mo-Su 07:00-20:00', 'survey:date': '2021-08-17'}",Liberté Café
19219,49.1250197,-123.181355,2022-03-24T12:49:40.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'wifi': 'no', 'website': 'https://www.rocanini.com/pages/steveston-cafe', 'internet_access': 'yes', 'internet_access:fee': 'customers', 'cuisine': 'coffee_shop', 'addr:postcode': 'V7E 3A6', 'addr:unit': '115', 'addr:city': 'Richmond', 'addr:housenumber': '3900', 'phone': '+1 604-284-5126', 'smoking': 'no', 'opening_hours': 'Mo-Fr 09:00-16:00, Sa-Su 08:00-17:00', 'addr:street': 'Moncton Street'}",Rocanini Coffee Roasters
19222,49.2798648,-123.127675,2022-06-05T20:38:36.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://elysiancoffee.com/', 'addr:housenumber': '1100', 'opening_hours': 'Mo-Fr 07:00-16:00; Sa,Su 09:00-15:00', 'cuisine': 'coffee', 'addr:street': 'Burrard Street', 'addr:city': 'Vancouver'}",Elysian Coffee Roasters
19226,49.0381235,-122.2939592,2022-06-22T14:33:09.000-07:00,cafe,"{'website': 'https://www.goodkidcoffee.ca', 'contact:facebook': 'https://www.facebook.com/goodkidcoffee', 'addr:housenumber': '1975', 'phone': '+1-604-746-3683', 'level': '0', 'opening_hours': 'Mo-Fr 07:00-17:00; Sa-Su 08:00-17:00', 'cuisine': 'cafe', 'outdoor_seating': 'yes', 'addr:street': 'McCallum Road', 'addr:unit': '111'}",Good Kid Coffee
19301,49.2672429,-123.0012745,2022-02-11T22:39:52.000-08:00,cafe,{'cuisine': 'breakfast;pancake'},Gram Cafe
19304,49.0498535,-122.3111436,2019-10-29T04:00:37.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/store-locator/search/location/abbotsford/detail/19133', 'internet_access': 'wlan', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V2S 5A1', 'addr:unit': '400', 'ref': '19133', 'addr:housenumber': '32900', 'phone': '+1-604-851-2969', 'opening_hours': 'Mo,Tu,Sa 07:30-18:00; We-Fr 07:30-21:30; Su 08:00-18:00', 'indoor': 'yes', 'addr:street': 'South Fraser Way', 'entrance': 'yes', 'brand': 'Starbucks'}",Starbucks
19305,49.0369738,-122.3114264,2019-09-02T22:08:25.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'website': 'https://www.starbucks.ca/store-locator/search/location/abbotsford/detail/794', 'ref': '794', 'phone': '+1-604-557-7902', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 06:30-20:00; Sa-Su,PH 07:00-18:00', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19314,49.269394,-123.14098,2022-06-05T20:16:13.000-07:00,cafe,"{'website': 'https://www.pradocafe.com/', 'addr:housenumber': '1809', 'addr:street': 'Fir Street', 'phone': '+1-604-733-8818'}",Café Prado
19377,49.0414779,-123.0868778,2019-07-29T04:44:35.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4949', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Canoe Pass Way', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '1302'}",Starbucks
19380,49.0404879,-123.0897972,2020-04-18T23:45:02.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '4949', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Canoe Pass Way', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:unit': '2202'}",Tim Hortons
19402,49.190232,-122.8000771,2019-09-13T13:57:05.000-07:00,cafe,"{'addr:housenumber': '10330', 'addr:street': '152 Street', 'addr:city': 'Surrey'}",Pearl Fever Tea House
19410,49.2519791,-123.100768,2022-05-18T17:47:04.000-07:00,cafe,"{'opening_hours': 'Mo-Sa 09:00-19:00; Su 09:00-18:00', 'addr:housenumber': '3702', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Pittie Coffee
19418,49.2418841,-123.1017009,2021-12-30T23:19:23.000-08:00,cafe,"{'addr:housenumber': '4807', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Matchstick
19429,49.3084237,-123.042059,2019-09-13T13:57:05.000-07:00,cafe,"{'addr:housenumber': '333', 'addr:street': 'Brooksbank Avenue', 'addr:city': 'North Vancouver'}",JJ Bean Coffee Roasters
19433,49.3087172,-123.042387,2021-03-11T09:52:54.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'opening_hours:covid19': 'Mo-Fr 05:30-18:00; Sa-Su 06:30-18:00', 'takeaway': 'yes', 'addr:unit': '510', 'addr:city': 'North Vancouver', 'addr:housenumber': '333', 'opening_hours': 'Mo-Fr 05:00-21:30; Sa 05:30-21:30; Su 05:30-20:30', 'addr:street': 'Brooksbank Avenue', 'brand': 'Starbucks'}",Starbucks
19434,49.3120491,-123.0795445,2019-09-13T13:57:05.000-07:00,cafe,"{'addr:housenumber': '117', 'addr:street': 'West 1st Street', 'addr:city': 'North Vancouver'}",The Green Moustache Organic Café
19451,49.256999,-123.1270226,2019-05-04T04:43:01.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00', 'addr:housenumber': '3208', 'addr:street': 'Oak Street'}",16th Avenue Cafe
19465,49.2642237,-123.0137679,2019-11-06T17:31:11.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Burnaby', 'addr:housenumber': '4122', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su 06:30-21:30', 'addr:street': 'Dawson Street', 'brand': 'Starbucks'}",Starbucks
19468,49.2324709,-123.0240186,2020-02-29T00:28:17.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19483,49.267536,-123.1068268,2021-05-02T03:41:45.000-07:00,cafe,{},Lauras Coffee Shop
19507,49.0862071,-123.0584994,2021-11-08T07:58:49.000-08:00,cafe,"{'addr:housenumber': '4600', 'addr:street': 'Clarence Taylor Crescent', 'addr:postcode': 'V4K 3X3'}",Blenz Coffee
19509,49.0357521,-123.0664952,2021-11-08T09:19:57.000-08:00,cafe,"{'addr:housenumber': '1720', 'fixme': 'approximate location', 'addr:street': '56 Street', 'addr:postcode': 'V4L 2B1'}",Ice Chip Lounge
19510,49.0239138,-123.0690299,2021-11-08T16:21:14.000-08:00,cafe,"{'website': 'https://www.starbucks.ca/store-locator/store/1016360/bayside-village-1155-56th-street-delta-bc-v-4-l-2-a-2-ca', 'addr:housenumber': '1155', 'internet_access': 'wlan', 'phone': '+1 604 943 9668', 'not:brand:wikidata': 'Q37158', 'opening_hours': 'Mo-Fr 05:30-18:00; Sa-Su 06:00-18:00', 'outdoor_seating': 'yes', 'addr:street': '56 Street', 'addr:postcode': 'V4L 2A2', 'addr:unit': '1'}",Starbucks
19513,49.2676549,-123.2505723,2021-11-08T23:30:16.000-08:00,cafe,{'opening_hours': 'Mo-Th 09:30-16:30'},Sprouts
19529,49.2821466,-123.1185541,2019-08-29T17:51:24.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'ref': '3719', 'level': '-1', 'brand:wikipedia': 'en:Tim Hortons', 'description': 'The Tim Hortons is located underground between the Canada Line and the Vancouver Centre Mall.', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",Tim Hortons
19530,49.2609826,-123.0700385,2020-10-17T02:25:28.000-07:00,cafe,"{'opening_hours': 'Mo-Sa 08:00-21:00; Su 08:00-20:00', 'addr:housenumber': '2627', 'addr:street': 'Commercial Drive'}",Kyle's Cafe
19547,49.285758,-123.1116688,2020-01-23T06:04:00.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19638,49.0406619,-122.220376,2021-08-01T02:46:11.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'entrance': 'yes', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:unit': '1'}",Tim Hortons
19640,49.197483,-123.177973,2019-09-14T05:00:22.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19648,49.198452,-123.179789,2011-04-27T23:08:38.000-07:00,cafe,{},Euro Cafe
19654,49.1971835,-123.1754826,2019-09-14T05:00:22.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.com/', 'addr:housenumber': '3211', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Grant McConachie Way', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}",Tim Hortons
19685,49.2819083,-123.105659,2022-08-02T01:17:33.000-07:00,cafe,{},
19690,49.3376967,-123.102508,2020-11-21T01:51:39.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19742,49.1495586,-122.8915543,2020-10-07T00:12:08.000-07:00,cafe,{'addr:unit': '100'},Kumare
19782,49.2622219,-123.1223325,2019-11-04T18:08:16.000-08:00,cafe,"{'opening_hours': 'Mo-Fr 06:46-16:45', 'addr:housenumber': '820', 'addr:street': 'West 10th Street'}",Bean Around The World
19810,49.1928708,-122.9740907,2021-07-01T18:06:49.000-07:00,cafe,"{'website': 'https://jjbeancoffee.com', 'addr:housenumber': '8288', 'phone': '+1-604-253-7245 ext. 4', 'opening_hours': 'Mo-Fr 07:00-15:00; PH ""off""', 'addr:street': 'North Fraser Way', 'email': 'bigbend@jjbeancoffee.com', 'addr:unit': '101'}",JJ Bean Coffee
19833,49.1890081,-122.8474254,2019-11-20T05:11:12.000-08:00,cafe,{},Central Cafe
19843,49.2571562,-123.1217915,2014-12-22T23:59:17.000-08:00,cafe,"{'cuisine': 'coffee_shop', 'addr:housenumber': '797', 'addr:street': 'W 16th Avenue', 'addr:city': 'Vancouver'}",Willow Cafe & Bakery
19901,49.3794956,-123.3349603,2022-07-27T04:44:31.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'http://www.snugcafe.ca/', 'addr:housenumber': '445', 'addr:street': 'Bowen Island Trunk Road', 'addr:city': 'Bowen Island'}",The Snug Cafe
19904,49.1152772,-122.6744991,2020-01-17T08:20:56.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
19907,49.1739173,-123.0709034,2015-09-19T08:17:05.000-07:00,cafe,{'note': 'Previously a Bread Garden.'},BG Urban Cafe
19909,49.1145963,-122.6673314,2019-09-13T13:56:49.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Langley', 'phone': '+1-604-514-2315', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 07:00-21:00', 'outdoor_seating': 'yes', 'brand': 'Starbucks'}",Starbucks
19924,49.2636404,-123.1220797,2022-09-29T23:26:00.000-07:00,cafe,"{'opening_hours:signed': 'no', 'addr:housenumber': '805', 'phone': '+1-604-871-0007', 'check_date:opening_hours': '2022-09-29', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Z 1K1', 'addr:unit': '111', 'addr:city': 'Vancouver'}",Tony's Coffee
20026,49.2825214,-122.7965389,2021-11-16T02:47:03.000-08:00,cafe,"{'website': 'https://www.ninjabubbletea.com/', 'addr:housenumber': '2972', 'phone': '+1-604-474-4074', 'opening_hours': 'Mo-Su 12:00-22:00', 'cuisine': 'bubble_tea', 'addr:street': 'Glen Drive'}",Ninja Bubble Tea
20056,49.2832473,-123.116401,2022-09-14T23:30:58.000-07:00,cafe,"{'brand:wikidata': 'Q95720330', 'brand:en': 'Xing Fu Tang', 'wheelchair': 'yes', 'air_conditioning': 'yes', 'addr:postcode': 'V6B 1N3', 'capacity': '30', 'smoking': 'no', 'name:en': 'Xing Fu Tang', 'outdoor_seating': 'no', 'brand': 'Xing Fu Tang', 'email': 'info@xingfutang.ca', 'start_date': 'September 23 2019', 'name:zh': '幸福堂', 'website': 'https://www.xingfutang.ca', 'internet_access': 'wlan', 'level': '-1', 'internet_access:fee': 'no', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:unit': '80', 'addr:city': 'Vancouver', 'addr:housenumber': '678', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa-Su 11:00-21:00', 'addr:street': 'Dunsmuir Street', 'payment:debit_cards': 'yes', 'brand:zh': '幸福堂'}",Xing Fu Tang
20081,49.2637579,-123.1391824,2022-01-17T00:52:16.000-08:00,cafe,{'opening_hours': 'Mo-Fr 07:30-14:30; Sa 09:00-12:00'},Dose Espresso Bar
20124,49.1956932,-123.1844334,2020-01-09T16:02:47.000-08:00,cafe,{},BG Urban Café
20220,49.2629886,-123.1152168,2022-04-23T20:02:27.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '502', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",Starbucks
20243,49.2498802,-122.8628154,2021-11-23T02:01:23.000-08:00,cafe,"{'addr:housenumber': '1071', 'phone': '+1-604-937-3484', 'opening_hours': 'Mo-Th 12:00-22:00; Fr-Sa 12:00-23:30; Su 11:30-22:00', 'cuisine': 'bubble_tea;coffee_shop;juice', 'addr:street': 'Ridgeway Avenue', 'addr:postcode': 'V3J 1S6'}",Soul Cup Cafe
20244,49.2338021,-122.855661,2021-11-23T08:03:35.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'drive_through': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
20263,49.0612355,-122.8122481,2020-10-25T00:53:29.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V4P 1A5', 'addr:unit': '#1', 'addr:city': 'Surrey', 'addr:housenumber': '3278', 'outdoor_seating': 'yes', 'addr:street': 'King George Boulevard', 'brand': 'Starbucks'}",Starbucks
20293,49.2357054,-123.1855062,2019-09-02T22:08:26.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 06:00-18:00; Sa,Su 07:00-18:00', 'addr:housenumber': '5601', 'addr:street': 'Dunbar Street'}",Q Coffee
20302,49.0235249,-122.8013352,2019-09-02T22:08:26.000-07:00,cafe,"{'addr:housenumber': '1173', 'internet_access': 'no', 'smoking': 'no', 'opening_hours': 'Mo-Fr 07:30-14:00; Sa-Su 08:30-14:00; PH off', 'description': 'Authentic 50s diner serving up breakfast and milkshakes.', 'cuisine': 'diner;Canadian', 'addr:street': 'Johnston Road', 'addr:city': 'White Rock'}",Five Corners Cafe
20319,49.2903172,-123.12894,2020-02-25T19:21:02.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '683', 'addr:street': 'Nicola Street', 'addr:city': 'Vancouver'}",Take Five Café
20329,49.2725875,-123.0697787,2020-11-17T20:50:42.000-08:00,cafe,{},Abruzzo Capuccino Bar
20332,49.2722977,-123.0697891,2020-11-17T20:50:42.000-08:00,cafe,{'cuisine': 'german'},
20333,49.2724289,-123.0697839,2022-08-14T03:29:33.000-07:00,cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo,We-Fr 08:00-03:00, PH,Sa,Su 09:00-03:00', 'addr:housenumber': '1393', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}",Cafe Du Soleil
20336,49.25193,-123.1011606,2022-05-18T17:47:04.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 08:00-18:00; Sa,Su 09:00-18:00', 'addr:housenumber': '3699', 'addr:street': 'Main Street', 'internet_access': 'yes', 'phone': '+1-604-709-9999'}",Liberty Bakery
20337,49.2516862,-123.101184,2019-12-15T22:33:23.000-08:00,cafe,{'phone': '+1-604-736-7080'},Coco et Olive Café
20339,49.2476955,-123.1008954,2019-06-15T07:40:22.000-07:00,cafe,{'opening_hours': 'Mo-Th 07:00-20:00; Fr 07:00-20:30; Sa 07:30-20:30; Su 08:00-19:30'},Blenz
20341,49.2473125,-123.1013883,2019-06-15T01:57:40.000-07:00,cafe,{'opening_hours': 'Mo-Su 06:30-19:00'},Continental Coffee
20346,49.2643391,-122.9814886,2020-10-28T19:03:47.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Holdom Avenue', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
20347,49.2255268,-123.1018603,2019-09-13T13:57:05.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '6507', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",Tim Hortons
20353,49.2678601,-123.0008187,2022-02-12T00:16:27.000-08:00,cafe,"{'brand:wikidata': 'Q16829306', 'website': 'https://chatime.com/', 'addr:housenumber': '4567', 'brand:wikipedia': 'en:Chatime', 'opening_hours': 'Mo-Su 11:00-19:00', 'cuisine': 'bubble_tea', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'Chatime'}",Chatime
20357,49.2193282,-123.1490976,2021-10-19T05:08:50.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '1846', 'addr:street': 'West 57th Avenue', 'addr:city': 'Vancouver'}",Bean Around The World
20359,49.1776248,-123.137255,2022-10-01T08:19:21.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '7991', 'cuisine': 'bubble_tea', 'addr:street': 'Alderbridge Way', 'addr:unit': '120', 'addr:city': 'Richmond'}",101 BoBA
20364,49.3240082,-123.0717041,2021-10-19T06:11:02.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '125', 'addr:street': 'East 17th Street', 'addr:city': 'North Vancouver'}",JJ Bean Coffee Roasters
20404,49.2292042,-123.001204,2022-10-01T20:02:51.000-07:00,cafe,"{'brand:wikidata': 'Q76099070', 'addr:province': 'BC', 'addr:housenumber': '4621', 'cuisine': 'bubble_tea', 'addr:street': 'Kingsway', 'takeaway': 'yes', 'brand': 'Tiger Sugar', 'addr:city': 'Burnaby'}",Tiger Sugar
20408,49.2812777,-123.0562903,2021-11-27T06:32:18.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '2401', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",East Café
20414,49.2240752,-122.941601,2022-07-10T22:25:29.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '7255', 'addr:street': 'Canada Way', 'addr:city': 'Burnaby'}",Sushi Q Tea Cafe
20415,49.2211179,-122.9305121,2020-12-12T08:43:05.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '7705', 'addr:street': '6th Street', 'addr:city': 'Burnaby'}",Handworks Coffee Studio
20427,49.1329601,-123.0981949,2019-08-24T15:12:34.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'operator': 'Restaurant Brands International Inc.', 'addr:city': 'Richmond', 'opening_hours': '24/7', 'addr:street': 'Steveston Highway', 'brand': 'Tim Hortons'}",Tim Hortons
20431,49.2685244,-123.1709004,2019-03-23T23:43:49.000-07:00,cafe,"{'addr:housenumber': '2959', 'addr:street': 'West 4th Avenue'}",Artistry Coffee Shop & Bistro
20464,49.044966,-122.2218883,2019-09-02T22:08:25.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.com/store-locator/store/69868/sumas-mountain-village-2362-whatcom-road-sumas-mountain-village-abbotsfor', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V3G 1E1', 'addr:unit': '170', 'ref': '69868', 'phone': '+1-604-859-2710', 'opening_hours': 'Mo-Fr 05:30-21:00; Sa-Su 06:00-21:00', 'brand': 'Starbucks'}",Starbucks
20508,49.2665453,-123.0122592,2021-06-17T17:18:02.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.ca/store-locator/store/restaurant_67009', 'addr:housenumber': '4191', 'phone': '+1-604-294-0470', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",Tim Hortons
20524,49.1896312,-122.8474531,2022-03-14T00:58:13.000-07:00,cafe,"{'brand:wikidata': 'Q5581670', 'addr:province': 'BC', 'brand:wikipedia': 'en:Gong Cha', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:unit': '104', 'addr:city': 'Surrey', 'int_name': 'Gong Cha', 'addr:housenumber': '10294', 'addr:street': 'City Parkway', 'brand:zh': '貢茶', 'brand': 'Gong Cha', 'name:zh': '貢茶'}",Gong Cha
20525,49.1899799,-122.8480699,2021-11-04T10:17:01.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'addr:housenumber': '10277', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'City Parkway', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:unit': '120', 'addr:city': 'Surrey'}",Tim Hortons
20562,49.0349752,-123.0689408,2021-11-07T08:13:49.000-08:00,cafe,"{'website': 'https://www.theroastedbean.ca', 'addr:housenumber': '1777', 'outdoor_seating': 'yes', 'addr:street': '56 Street', 'addr:postcode': 'V4L0A6', 'addr:unit': '104'}",The Roasted Bean
20580,49.2004954,-122.9169112,2020-07-19T04:41:29.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'smoking': 'outside', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
20679,49.2566332,-123.2400277,2019-07-11T19:08:45.000-07:00,cafe,{},Field House Cafe
20687,49.1389263,-123.13834,2022-03-19T18:56:49.000-07:00,cafe,"{'brand:wikidata': 'Q65084369', 'addr:province': 'BC', 'addr:housenumber': '11051', 'brand:wikipedia': 'en:CoCo Fresh Tea & Juice', 'cuisine': 'bubble_tea', 'addr:street': 'Number 3 Road', 'takeaway': 'yes', 'brand': 'CoCo', 'addr:unit': '111', 'addr:city': 'Richmond'}",Coco
20689,49.1782339,-123.1255326,2022-01-25T00:51:00.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '4751', 'cuisine': 'bubble_tea', 'addr:street': 'Garden City Road', 'addr:unit': '105', 'addr:city': 'Richmond'}",Chun Fun How
